ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,6.53e-07,6.53e-07,6.53e-07,6.53e-07,"('~', 0, ""<method 'disable' of '_lsprof.Profiler' objects>"")"
1,9.194e-06,9.194e-06,7.3317e-05,7.3317e-05,"('/home/vmittal/Code/focus/vm_focus_converters/focus_converter_base/focus_converter/converter.py', 266, '__apply_lookup_reference_plans__')"
1,8.205e-06,8.205e-06,8.205e-06,8.205e-06,"('/usr/lib/python3.11/threading.py', 236, '__init__')"
1,1.2870000000000001e-06,1.2870000000000001e-06,2.43e-06,2.43e-06,"('/usr/lib/python3.11/threading.py', 359, 'notify')"
1,2.345e-06,2.345e-06,2.345e-06,2.345e-06,"('/usr/lib/python3.11/threading.py', 1317, '_make_invoke_excepthook')"
1,1.3130000000000002e-06,1.3130000000000002e-06,1.3130000000000002e-06,1.3130000000000002e-06,"('/usr/lib/python3.11/threading.py', 1199, 'daemon')"
1,3.5550000000000003e-06,3.5550000000000003e-06,3.807e-06,3.807e-06,"('/usr/lib/python3.11/threading.py', 1446, 'current_thread')"
2,2.714e-06,1.357e-06,3.7480000000000004e-06,1.8740000000000002e-06,"('/usr/lib/python3.11/threading.py', 279, '_is_owned')"
45,3.2173000000000005e-05,7.149555555555556e-07,0.000142581,3.1684666666666664e-06,"('/usr/lib/python3.11/typing.py', 1284, '__instancecheck__')"
2,4.5230000000000006e-06,2.2615000000000003e-06,8.182e-06,4.091e-06,"('/usr/lib/python3.11/threading.py', 267, '__exit__')"
2,3.47e-07,1.735e-07,3.47e-07,1.735e-07,"('/usr/lib/python3.11/threading.py', 568, 'is_set')"
1,1.0089000000000001e-05,1.0089000000000001e-05,0.008846758,0.008846758,"('/usr/lib/python3.11/threading.py', 604, 'wait')"
1,2.0210000000000002e-06,2.0210000000000002e-06,2.1860000000000003e-06,2.1860000000000003e-06,"('/usr/lib/python3.11/threading.py', 1214, 'daemon')"
1,5.654e-06,5.654e-06,1.4466e-05,1.4466e-05,"('/usr/lib/python3.11/threading.py', 555, '__init__')"
2,5.21e-06,2.605e-06,6.344000000000001e-06,3.1720000000000003e-06,"('/usr/lib/python3.11/threading.py', 264, '__enter__')"
1,1.6540000000000002e-06,1.6540000000000002e-06,1.8510000000000002e-06,1.8510000000000002e-06,"('/usr/lib/python3.11/threading.py', 273, '_release_save')"
1,1.15e-06,1.15e-06,1.593e-06,1.593e-06,"('/usr/lib/python3.11/threading.py', 276, '_acquire_restore')"
13,1.875e-06,1.4423076923076923e-07,1.875e-06,1.4423076923076923e-07,"('/usr/lib/python3.11/typing.py', 2214, 'cast')"
1,4.972e-06,4.972e-06,5.4250000000000006e-06,5.4250000000000006e-06,"('/usr/lib/python3.11/_weakrefset.py', 85, 'add')"
45,4.2955000000000005e-05,9.545555555555557e-07,0.000110408,2.4535111111111113e-06,"('/usr/lib/python3.11/typing.py', 1547, '__subclasscheck__')"
1,3.4330000000000004e-06,3.4330000000000004e-06,7.609e-06,7.609e-06,"('/usr/lib/python3.11/contextlib.py', 287, 'helper')"
38,1.6161e-05,4.252894736842105e-07,1.6161e-05,4.252894736842105e-07,"('/usr/lib/python3.11/enum.py', 801, '<genexpr>')"
1,2.183e-06,2.183e-06,2.183e-06,2.183e-06,"('/usr/lib/python3.11/enum.py', 797, '__iter__')"
43,1.1074000000000001e-05,2.5753488372093026e-07,1.1074000000000001e-05,2.5753488372093026e-07,"('/usr/lib/python3.11/enum.py', 1248, 'value')"
1,5.827e-06,5.827e-06,1.8279000000000002e-05,1.8279000000000002e-05,"('/usr/lib/python3.11/contextlib.py', 260, 'contextmanager')"
1,7.3680000000000004e-06,7.3680000000000004e-06,1.0934e-05,1.0934e-05,"('/usr/lib/python3.11/functools.py', 35, 'update_wrapper')"
1,1.5180000000000001e-06,1.5180000000000001e-06,1.5180000000000001e-06,1.5180000000000001e-06,"('/usr/lib/python3.11/functools.py', 65, 'wraps')"
43,1.885e-05,4.383720930232558e-07,2.9924000000000004e-05,6.959069767441861e-07,"('/usr/lib/python3.11/enum.py', 192, '__get__')"
1,2.0840000000000003e-06,2.0840000000000003e-06,3.65e-06,3.65e-06,"('/usr/lib/python3.11/contextlib.py', 132, '__enter__')"
1,3.962e-06,3.962e-06,4.176e-06,4.176e-06,"('/usr/lib/python3.11/contextlib.py', 104, '__init__')"
