ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
2,4.73e-07,2.365e-07,4.73e-07,2.365e-07,"('/usr/lib/python3.11/threading.py', 568, 'is_set')"
1,4.991e-06,4.991e-06,0.012662606000000002,0.012662606000000002,"('/usr/lib/python3.11/threading.py', 604, 'wait')"
1,1.9140000000000002e-06,1.9140000000000002e-06,2.2240000000000002e-06,2.2240000000000002e-06,"('/usr/lib/python3.11/threading.py', 1214, 'daemon')"
1,3.2520000000000004e-06,3.2520000000000004e-06,1.2719000000000001e-05,1.2719000000000001e-05,"('/usr/lib/python3.11/threading.py', 555, '__init__')"
2,5.22e-06,2.61e-06,6.7380000000000005e-06,3.3690000000000003e-06,"('/usr/lib/python3.11/threading.py', 264, '__enter__')"
1,1.5520000000000001e-06,1.5520000000000001e-06,1.7520000000000001e-06,1.7520000000000001e-06,"('/usr/lib/python3.11/threading.py', 273, '_release_save')"
1,1.4870000000000001e-06,1.4870000000000001e-06,1.757e-06,1.757e-06,"('/usr/lib/python3.11/threading.py', 276, '_acquire_restore')"
18,2.517e-06,1.3983333333333335e-07,2.517e-06,1.3983333333333335e-07,"('/usr/lib/python3.11/typing.py', 2214, 'cast')"
1,5.0240000000000005e-06,5.0240000000000005e-06,5.373e-06,5.373e-06,"('/usr/lib/python3.11/_weakrefset.py', 85, 'add')"
47,4.0736000000000004e-05,8.667234042553192e-07,0.00010331400000000001,2.1981702127659574e-06,"('/usr/lib/python3.11/typing.py', 1547, '__subclasscheck__')"
1,2.404e-06,2.404e-06,6.019e-06,6.019e-06,"('/usr/lib/python3.11/contextlib.py', 287, 'helper')"
38,1.8895e-05,4.972368421052632e-07,1.8895e-05,4.972368421052632e-07,"('/usr/lib/python3.11/enum.py', 801, '<genexpr>')"
1,2.691e-06,2.691e-06,2.691e-06,2.691e-06,"('/usr/lib/python3.11/enum.py', 797, '__iter__')"
55,1.2286e-05,2.233818181818182e-07,1.2286e-05,2.233818181818182e-07,"('/usr/lib/python3.11/enum.py', 1248, 'value')"
1,4.249e-06,4.249e-06,1.7505000000000003e-05,1.7505000000000003e-05,"('/usr/lib/python3.11/contextlib.py', 260, 'contextmanager')"
1,8.096e-06,8.096e-06,1.1468000000000001e-05,1.1468000000000001e-05,"('/usr/lib/python3.11/functools.py', 35, 'update_wrapper')"
1,1.788e-06,1.788e-06,1.788e-06,1.788e-06,"('/usr/lib/python3.11/functools.py', 65, 'wraps')"
55,2.3927000000000003e-05,4.350363636363637e-07,3.6213e-05,6.584181818181818e-07,"('/usr/lib/python3.11/enum.py', 192, '__get__')"
1,1.6790000000000001e-06,1.6790000000000001e-06,2.651e-06,2.651e-06,"('/usr/lib/python3.11/contextlib.py', 132, '__enter__')"
1,3.439e-06,3.439e-06,3.615e-06,3.615e-06,"('/usr/lib/python3.11/contextlib.py', 104, '__init__')"
